major1,major2,Industry
Astrophysics,,Philosophy
Astrophysics,,Physics
Astrophysics,,Political Science
Astrophysics,,Political Science
Astrophysics,,Political Science
Astrophysics,,Psychology
Astrophysics,,Religion
Astronomy,,Biology
Astronomy,,Chinese
Astronomy,,Japanese
Astronomy,,Mathematics
Astronomy,,Mathematics
Astronomy,,Mathematics
Astronomy,,Mathematics
Astronomy,,Music
Astronomy,,Physics
Astronomy,,Physics
Astronomy,,Physics
Astronomy,,Physics
Astronomy,,Physics
Astronomy,,Physics
Astronomy,,Physics
Astronomy,,Physics
Astronomy,,Political Science
Asian Studies,,Anthropology
Asian Studies,,Art History
Asian Studies,,Astrophysics
Asian Studies,,Biology
Asian Studies,,Biology
Asian Studies,,Biology
Asian Studies,,Biology
Asian Studies,,Biology
Asian Studies,,Biology
Asian Studies,,Chemistry
Asian Studies,,Chemistry
Asian Studies,,Chemistry
Asian Studies,,Chemistry
Asian Studies,,Computer Science
Asian Studies,,Computer Science
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,Economics
Asian Studies,,English
Asian Studies,,English
Asian Studies,,English
Asian Studies,,English
Asian Studies,,English
Asian Studies,,English
Asian Studies,,English
Asian Studies,,English
Asian Studies,,French
Asian Studies,,German
Asian Studies,,History
Asian Studies,,History
Asian Studies,,History
Asian Studies,,Music
Asian Studies,,Physics
Asian Studies,,Political Economy
Asian Studies,,Political Science
Asian Studies,,Political Science
Asian Studies,,Political Science
Asian Studies,,Political Science
Asian Studies,,Political Science
Asian Studies,,Political Science
Asian Studies,,Political Science
Asian Studies,,Political Science
Asian Studies,,Political Science
Asian Studies,,Psychology
Asian Studies,,Psychology
Asian Studies,,Psychology
Asian Studies,,Psychology
Asian Studies,,Psychology
Asian Studies,,Religion
Asian Studies,,Russian
Asian Studies,,Women's Studies
Art History,,American Civilization
Art History,,American Civilization
Art History,,American Studies
Art History,,American Studies
Art History,,American Studies
Art History,,Architecture
Art History,,Asian Studies
Art History,,Asian Studies
Art History,,Asian Studies
Art History,,Asian Studies
Art History,,Astrophysics
Art History,,Biology
Art History,,Biology
Art History,,Biology
Art History,,Chemistry
Art History,,Classics
Art History,,Design
Art History,,Economics
Art History,,Economics
Art History,,Economics
Art History,,Economics
Art History,,English
Art History,,English
Art History,,English
Art History,,English
Art History,,English
Art History,,English
Art History,,English
Art History,,English
Art History,,English
Art History,,English
Art History,,English
Art History,,English
Art History,,Environmental Studies
Art History,,Environmental Studies
Art History,,Environmental Studies
Art History,,Environmental Studies
Art History,,Environmental Studies
Art History,,French
Art History,,French
Art History,,French
Art History,,French
Art History,,French
Art History,,French
Art History,,French Literature
Art History,,German
Art History,,German
Art History,,History
Art History,,History
Art History,,History
Art History,,History
Art History,,History
Art History,,History
Art History,,History
Art History,,History
Art History,,History
Art History,,History
Art History,,History
Art History,,History of Ideas
Art History,,Mathematics
Art History,,Music
Art History,,Philosophy
Art History,,Political Economy
Art History,,Political Science
Art History,,Political Science
Art History,,Political Science
Art History,,Political Science
Art History,,Political Science
Art History,,Psychology
Art History,,Psychology
Art History,,Psychology
Art History,,Spanish
Art History,,Spanish
Art History,,Spanish
Art History,,Spanish
Art History,,Spanish
Art History,,Spanish
Art History,,Studio Art
Art History,,Studio Art
Art History,,Women's Studies
Art,,American Civilization
Art,,American Studies
Art,,American Studies
Art,,American Studies
Art,,Anthropology
Art,,Anthropology
Art,,Architecture
Art,,Art History
Art,,Asian Studies
Art,,Asian Studies
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Biology
Art,,Chemistry
Art,,Chemistry
Art,,Chemistry
Art,,Chemistry
Art,,Chemistry
Art,,Chemistry
Art,,Chemistry
Art,,Chemistry
Art,,Chemistry
Art,,Chemistry
Art,,Chemistry
Art,,Chemistry
Art,,Chemistry
Art,,Chinese
Art,,Chinese
Art,,Chinese
Art,,Classics
Art,,Classics
Art,,Classics
Art,,Classics
Art,,Classics
Art,,Comparative Literature
Art,,Comparative Literature
Art,,Computer Science
Art,,Computer Science
Art,,Computer Science
Art,,Computer Science
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,Economics
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,English
Art,,Environmental Policy
Art,,Environmental Policy
Art,,Environmental Studies
Art,,Environmental Studies
Art,,Environmental Studies
Art,,Environmental Studies
Art,,Environmental Studies
Art,,French
Art,,French
Art,,French
Art,,French
Art,,French
Art,,French
Art,,French
Art,,French
Art,,Geology & Mineralogy
Art,,Geosciences
Art,,German
Art,,German
Art,,German
Art,,German
Art,,German
Art,,German
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,History
Art,,Japanese
Art,,Japanese
Art,,Literary Studies
Art,,Literary Studies
Art,,Mathematics
Art,,Mathematics
Art,,Mathematics
Art,,Mathematics
Art,,Mathematics
Art,,Mathematics
Art,,Mathematics
Art,,Mathematics
Art,,Mathematics
Art,,Mathematics
Art,,Music
Art,,Music
Art,,Music
Art,,Philosophy
Art,,Philosophy
Art,,Philosophy
Art,,Philosophy
Art,,Philosophy
Art,,Philosophy
Art,,Physics
Art,,Political Economy
Art,,Political Economy
Art,,Political Economy
Art,,Political Economy
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Political Science
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Psychology
Art,,Religion
Art,,Religion
Art,,Religion
Art,,Religion
Art,,Religion
Art,,Religion
Art,,Religion
Art,,Sociology
Art,,Sociology
Art,,Sociology
Art,,Spanish
Art,,Theatre
Art,,Theatre
Art,,Theatre
Art,,Theatre
Art,,Theatre
Art,,Women's and Gender Studies
Art,,Women's Studies
Art,,Women's Studies
Art,,Women's Studies
Architecture,,Studio Art
Arab Studies,,Economics
Arab Studies,,History
Arab Studies,,History
Arab Studies,,History
Arab Studies,,Mathematics
Arab Studies,,Political Economy
Arab Studies,,Political Science
Arab Studies,,Religion
Arab Studies,,Religion
Arab Studies,,Religion
Anthropology,,American Studies
Anthropology,,Art
Anthropology,,Art
Anthropology,,Art
Anthropology,,Art
Anthropology,,Art
Anthropology,,Astronomy
Anthropology,,Astrophysics
Anthropology,,Astrophysics
Anthropology,,Biology
Anthropology,,Biology
Anthropology,,Biology
Anthropology,,Chemistry
Anthropology,,Chemistry
Anthropology,,Classics
Anthropology,,Economics
Anthropology,,Economics
Anthropology,,Economics
Anthropology,,Economics
Anthropology,,English
Anthropology,,Environmental Studies
Anthropology,,Environmental Studies
Anthropology,,Geosciences
Anthropology,,History
Anthropology,,History
Anthropology,,Literary Studies
Anthropology,,Mathematics
Anthropology,,Mathematics
Anthropology,,Mathematics
Anthropology,,Medicine
Anthropology,,Neuroscience
Anthropology,,Philosophy
Anthropology,,Political Science
Anthropology,,Psychology
Anthropology,,Psychology
Anthropology,,Psychology
Anthropology,,Religion
Anthropology,,Russian
Anthropology,,Russian
Anthropology,,Sociology
Anthropology,,Spanish
Anthropology,,Theatre
Anthropology,,Theatre
Anthropology,,Theatre
Anthropology,,Women's Studies
American Studies,,Art
American Studies,,Art
American Studies,,Art
American Studies,,Art
American Studies,,Art
American Studies,,Art
American Studies,,Art
American Studies,,Art
American Studies,,Art
American Studies,,Art
American Studies,,Art History
American Studies,,Art History
American Studies,,Art History
American Studies,,Art History
American Studies,,Art History
American Studies,,Art History
American Studies,,Biology
American Studies,,Chemistry
American Studies,,Chinese
American Studies,,Comparative Literature
American Studies,,Economics
American Studies,,Economics
American Studies,,Economics
American Studies,,Economics
American Studies,,Economics
American Studies,,Economics
American Studies,,Economics
American Studies,,Economics
American Studies,,Economics
American Studies,,Economics
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English
American Studies,,English History
American Studies,,Environmental Studies
American Studies,,Environmental Studies
American Studies,,Environmental Studies
American Studies,,Environmental Studies
American Studies,,Environmental Studies
American Studies,,Environmental Studies
American Studies,,French
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,History
American Studies,,Literature
American Studies,,Literature
American Studies,,Maritime/Admiralty Law
American Studies,,Mathematics
American Studies,,Music
American Studies,,Music
American Studies,,Music
American Studies,,Music
American Studies,,Political Economy
American Studies,,Political Economy
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Political Science
American Studies,,Psychology
American Studies,,Psychology
American Studies,,Psychology
American Studies,,Psychology
American Studies,,Psychology
American Studies,,Psychology
American Studies,,Psychology
American Studies,,Psychology
American Studies,,Religion
American Studies,,Religion
American Studies,,Russian
American Studies,,Sociology
American Studies,,Sociology
American Studies,,Spanish
American Studies,,Studio Art
American Studies,,Studio Art
American Studies,,Theatre
American Studies,,Women's Studies
American History & Literature,,Literature
American History,,European History
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American History,,Literature
American Civilization,,Art
American Civilization,,Art History
American Civilization,,Economics
American Civilization,,English
American Civilization,,Environmental Studies
American Civilization,,Environmental Studies
American Civilization,,Environmental Studies
American Civilization,,Environmental Studies
American Civilization,,Environmental Studies
American Civilization,,Environmental Studies
American Civilization,,History
American Civilization,,Political Economy
American Civilization,,Political Science
American Civilization,,Political Science
American Civilization,,Political Science
American Civilization,,Political Science
African History,,Architecture
