ADV-ID,Class,Gender,Major1,Major2,Major3,Bus-City,Bus-State,Bus-Zipcode,Bus-Country,Job-Title,Field of Work,Industry,Employer
0006399626,1963,M,Biology,,,,,,,,,,
0005102731,1951,M,Biology,,,,,,,,,,
0010053012,2009,M,Biology,German,,,,,,,,,
0010056841,2011,M,Biology,Music,,,,,,,,,
0010040341,2003,F,Biology,,,,,,,,,,
0010029178,1997,M,Biology,,,,,,,,,,
0010043878,2006,M,Biology,,,,,,,,,,
0010050619,2008,M,Biology,Mathematics,,,,,,,,,
0010053340,2009,M,Biology,,,,,,,,,,
0010034958,2001,F,Biology,,,,,,,,,,
0010032581,2000,F,Biology,,,,,,,,,,
0005990059,1959,M,Biology,,,,,,,,,,
0010053232,2009,F,Biology,,,,,,,,,,
0010053378,2009,M,Biology,,,,,,,,,,
0006471390,1964,M,Biology,,,,,,,,,,
0005230750,1952,M,Biology,,,,,,,,,,
0010028326,1998,M,Biology,,,,,,,,,,
0010054856,2010,F,Biology,,,,,,,,,,
0007477543,1974,M,Biology,,,,,,,,,,
0010050781,2008,F,Biology,,,,,,,,,,
0006618782,1966,M,Biology,,,,,,,,,,
0010028251,1998,M,Biology,Chemistry,,,,,,,,,
0010043571,2005,F,Biology,,,,,,,,,,
0006338063,1963,M,Biology,,,,,,,,,,
0010039408,2003,F,Biology,Chemistry,,,,,,,,,
0007557979,1975,M,Biology,,,,,,,,,,
0007557811,1975,M,Biology,,,,,,,,,,
0010024136,1996,M,Biology,,,,,,,,,,
0008067650,1980,M,Biology,,,,,,,,,,
0010049476,2007,F,Biology,,,,,,,,,,
0008325326,1983,F,Biology,,,,,,,,,,
0006030940,1960,M,Biology,,,,,,,,,,
0010054748,2010,M,Biology,History,,,,,,,,,
0010052995,2009,F,Biology,,,,,,,,,,
0010056879,2011,M,Biology,,,,,,,,,,
0010007955,1988,F,Biology,,,,,,,,,,
0007349927,1973,M,Biology,,,,,,,,,,
0010051408,2008,F,Biology,,,,,,,,,,
0010050819,2008,F,Biology,,,,,,,,,,
0005570531,1955,M,Biology,,,,,,,,,,
0005606540,1956,M,Biology,,,,,,,,,,
0005195359,1951,M,Biology,,,,,,,,,,
0010051468,2008,F,Biology,Psychology,,,,,,,,,
0010057086,2011,M,Biology,,,,,,,,,,
0005798550,1957,M,Biology,,,,,,,,,,
0005634568,1956,M,Biology,,,,,,,,,,
0010056894,2011,F,Biology,,,,,,,,,,
0010049588,2007,M,Biology,,,,,,,,,,
0010053421,2009,F,Biology,,,,,,,,,,
0010054792,2010,M,Biology,Psychology,,,,,,,,,
0005779240,1957,M,Biology,,,,,,,,,,
0005058550,1950,M,Biology,,,,,,,,,,
0010046113,2006,M,Biology,,,,,,,,,,
0010049275,2007,M,Biology,Political Science,,,,,,,,,
0010055517,2010,F,Biology,,,,,,,,,,
0006512753,1965,M,Biology,,,,,,,,,,
0004894213,1948,M,Biology,,,,,,,,,,
0010032243,2000,F,Biology,Psychology,,,,,,,,,
0010053458,2009,F,Biology,,,,,,,,,,
0010053381,2009,F,Biology,,,,,,,,,,
0010030493,1999,F,Biology,,,,,,,,,,
0010032586,2000,M,Biology,,,,,,,,,,
0008193955,1981,F,Biology,,,,,,,,,,
0005254622,1952,M,Biology,,,,,,,,,,
0005389840,1953,M,Biology,,,,,,,,,,
0007204932,1972,M,Biology,,,,,,,,,,
0006196331,1961,M,Biology,,,,,,,,,,
0010053674,2009,F,Biology,,,,,,,,,,
0010049558,2007,M,Biology,,,,,,,,,,
0010039611,2003,F,Biology,Chemistry,,,,,,,,,
0010055487,2010,F,Biology,,,,,,,,,,
0010052518,2009,M,Biology,Mathematics,,,,,,,,,
0010051926,2008,F,Biology,,,,,,,,,,
0005483459,1954,M,Biology,,,,,,,,,,
0010035355,2001,F,Biology,,,,,,,,,,
0010055200,2010,F,Biology,,,,,,,,,,
0010053456,2010,M,Biology,,,,,,,,,,
0010048954,2007,M,Biology,,,,,,,,,,
0010043986,2005,F,Biology,,,,,,,,,,
0010037725,2002,M,Biology,,,,,,,,,,
0010019896,1994,F,Biology,,,,,,,,,,
0006458390,1964,M,Biology,,,,,,,,,,
0010032321,2000,F,Biology,English,,,,,,,,,
0010054876,2010,F,Biology,,,,,,United Kingdom,,,,
0007060852,1970,M,Biology,Art History,,,,,,,,,
0010041463,2004,F,Biology,,,,,,,,,,
0010050675,2008,M,Biology,,,,,,,,,,
0010039232,2003,M,Biology,,,,,,,,,,
0010048517,2007,M,Biology,,,,,,,,,,
0010050923,2008,M,Biology,,,,,,,,,,
0010056891,2011,F,Biology,,,,,,,,,,
0010047267,2006,F,Biology,Literary Studies,,,,,,,,,
0010055034,2010,M,Biology,,,,,,,,,,
0005543195,1955,M,Biology,,,,,,,,,,
0006692154,1966,M,Biology,,,,,,,,,,
0004917259,1949,M,Biology,,,,,,,,,,
0005595568,1955,M,Biology,,,,,,,,,,
0010025928,1997,F,Biology,,,,,,,,,,
0010039859,2004,F,Biology,,,,,,,,,,
0010039887,2003,F,Biology,Psychology,,,,,,,,,
0005762240,1957,M,Biology,,,,,,,,,,
0005355986,1953,M,Biology,,,,,,,,,,
0005513777,1955,M,Biology,,,,,,,,,,
0010045940,2006,F,Biology,,,,,,,,,,
0010051415,2008,F,Biology,,,,,,,,,,
0004957159,1949,M,Biology,,,,,,,,,,
0010055234,2010,M,Biology,,,,,,,,,,
0010055187,2010,M,Biology,,,,,,,,,,
0010049039,2007,F,Biology,,,,,,,,,,
0010050796,2008,M,Biology,,,,,,,,,,
0005063886,1950,M,Biology,,,,,,,,,,
0005969259,1959,M,Biology,,,,,,,,,,
0010055367,2010,F,Biology,,,,,,China,,,,
0010052824,2010,F,Biology,,,,,,,,,,
0010039613,2003,F,Biology,,,,,,,,,,
0007755452,1977,F,Biology,Psychology,,,,,,,,,
0010051156,2008,M,Biology,Philosophy,,,,,,,,,
0010032667,2000,F,Biology,,,,,,,,,,
0010052726,2009,F,Biology,Spanish,,,,,,,,,
0010055297,2010,F,Biology,,,,,,,,,,
0006189522,1961,M,Biology,,,,,,,,,,
0010044290,2005,M,Biology,,,,,,,,,,
0004857486,1948,M,Biology,,,,,,,,,,
0007417407,1974,M,Biology,,,,,,,,,,
0010057093,2011,F,Biology,,,,,,,,,,
0010051436,2008,F,Biology,,,,,,,,,,
0010055024,2010,F,Biology,Chemistry,,,,,,,,,
0010009824,1989,F,Biology,,,,,,,,,,
0006355608,1963,M,Biology,,,,,,,,,,
0010051358,2008,F,Biology,,,,,,,,,,
0010052927,2009,F,Biology,Religion,,,,,,,,,
0010059466,2010,F,Biology,,,,,,,,,,
0008078903,1980,F,Biology,Political Science,,,,,,,,,
0010055020,2010,M,Biology,,,,,,,,,,
0005773204,1957,M,Biology,,,,,,,,,,
0010009919,1987,M,Biology,,,,,,,,,,
0007761588,1977,F,Biology,,,,,,,,,,
0010039881,2003,F,Biology,,,,,,,,,,
0010055194,2010,M,Biology,,,,,,,,,,
0010047151,2006,M,Biology,,,,,,,,,,
0004777604,1947,M,Biology,,,,,,,,,,
0010030496,1999,M,Biology,Chemistry,,,,,,,,,
0006040758,1960,M,Biology,,,,,,,,,,
0010037903,2002,F,Biology,English,,,,,,,,,
0010049035,2007,M,Biology,,,,,,Japan,,,,
0010051751,2008,F,Biology,English,,,,,,,,,
0010051341,2008,F,Biology,,,,,,,,,,
0010041192,2004,F,Biology,,,,,,,,,,
0010053508,2009,M,Biology,Religion,,,,,,,,,
0010032490,2000,M,Biology,,,,,,,,,,
0005632586,1956,M,Biology,,,,,,,,,,
0010032687,2000,M,Biology,Chemistry,,,,,,,,,
0010035019,2001,M,Biology,,,,,,,,,,
0010052939,2009,F,Biology,,,,,,Canada,,,,
0010055237,2010,F,Biology,Psychology,,,,,,,,,
0010045945,2006,F,Biology,,,,,,,,,,
0004986240,1949,M,Biology,,,,,,,,,,
0007109671,1971,M,Biology,,,,,,,,,,
0005627531,1956,M,Biology,,,,,,,,,,
0010032339,2000,F,Biology,Geosciences,,,,,,,,,
0010057655,2009,M,Biology,African & Middle Eastern Studies,,,,,,,,,
0008139860,1981,M,Biology,,,,,,,,,,
0010054971,2010,F,Biology,,,,,,,,,,
0007757934,1977,M,Biology,,,,,,,,,,
0008500158,1985,F,Biology,Russian Area Studies,,,,,,,,,
0005385277,1953,M,Biology,,,,,,,,,,
0008289634,1982,M,Biology,,,,,,,,,,
0003961286,1939,M,Biology,,,,,,,,,,
0004505613,1945,M,Biology,,,,,,,,,,
0004918468,1949,M,Biology,,,,,,,,,,
0006992319,1969,M,Biology,,,,,,,,,,
0010032527,2000,M,Biology,Computer Science,,,,,,,,,
0010055231,2010,M,Biology,Chinese,,,,,,,,,
0010056906,2011,M,Biology,Art,,,,,,,,,
0010051491,2008,M,Biology,,,,,,,,,,
0010049527,2007,M,Biology,,,,,,,,,,
0008074654,1980,M,Biology,,,,,,,,,,
0010025750,1997,M,Biology,,,,,,,,,,
0010023805,1997,F,Biology,,,,,,,,,,
0010032628,2000,F,Biology,,,,,,,,,,
0007658145,1976,F,Biology,,,,,,,,,,
0004703995,1947,M,Biology,,,,,,,,,,
0010021867,1995,F,Biology,Psychology,,,,,,,,,
0010046201,2006,F,Biology,,,,,,,,,,
0010030261,1999,F,Biology,Psychology,,,,,,,,,
0010048442,2007,F,Biology,Economics,,,,,,,,,
0010030612,1999,F,Biology,,,,,,Jamaica,,,,
0010042276,2004,M,Biology,,,,,,,,,,
0010055300,2010,M,Biology,Chemistry,,,,,,,,,
0010041660,2004,M,Biology,,,,,,,,,,
0010057660,2010,M,Biology,,,,,,,,,,
0010035310,2001,M,Biology,,,,,,,,,,
0010046464,2006,F,Biology,,,,,,,,,,
0005578804,1955,M,Biology,,,,,,,,,,
0010046244,2006,F,Biology,,,,,,,,,,
0007414809,1974,M,Biology,,,,,,,,,,
0010053578,2009,M,Biology,,,,,,,,,,
0010008259,1987,F,Biology,Art,,,,,,,,,
0005655377,1956,M,Biology,,,,,,,,,,
0010019903,1994,M,Biology,,,,,,,,,,
0010026996,1995,F,Biology,,,,,,,,,,
0004413940,1944,M,Biology,,,,,,,,,,
0010044074,2006,M,Biology,,,,,,,,,,
0007607762,1976,F,Biology,,,,,,,,,,
0004720477,1947,M,Biology,Chemistry,,,,,,,,,
0010052654,2009,F,Biology,,,,,,,,,,
0010052974,2010,F,Biology,,,,,,,,,,
0010054772,2010,F,Biology,History,,,,,,,,,
0005408531,1954,M,Biology,,,,,,,,,,
0010037586,2002,F,Biology,,,,,,,,,,
0010036945,2002,M,Biology,,,,,,,,,,
0010041407,2004,M,Biology,,,,,,,,,,
0010049291,2007,F,Biology,English,,,,,,,,,
0010045911,2006,M,Biology,,,,,,,,,,
0010052650,2010,M,Biology,,,,,,,,,,
0007446464,1974,M,Biology,,,,,,,,,,
0005551086,1955,M,Biology,,,,,,,,,,
0005359222,1953,M,Biology,,,,,,,,,,
0010042809,2004,M,Biology,,,,,,,,,,
0010039712,2003,F,Biology,,,,,,,,,,
0010024163,1996,F,Biology,,,,,,,,,,
0010030143,1999,M,Biology,,,,,,,,,,
0010045999,2006,M,Biology,,,,,,,,,,
0010046833,2006,M,Biology,,,,,,,,,,
0010008086,1989,F,Biology,,,,,,,,,,
0008300488,1983,M,Biology,,,,,,,,,,
0010055500,2010,M,Biology,Mathematics,,,,,,,,,
0010039080,2003,M,Biology,,,,,,,,,,
0006217340,1962,M,Biology,,,,,,,,,,
0005057431,1950,M,Biology,,,,,,,,,,
0005816431,1958,M,Biology,,,,,,,,,,
0008312395,1983,F,Biology,Art,,,,,,,,,
0005050304,1950,M,Biology,,,,,,,,,,
0010050591,2008,M,Biology,English,,,,,,,,,
0005849413,1958,M,Biology,,,,,,,,,,
0010056781,2011,M,Biology,,,,,,,,,,
0007685875,1976,M,Biology,,,,,,,,,,
0005760213,1957,M,Biology,,,,,,,,,,
0010057184,2011,F,Biology,,,,,,,,,,
0008500504,1985,M,Biology,,,,,,,,,,
0010028396,1998,F,Biology,Psychology,,,,,,,,,
0010012685,1991,F,Biology,,,,,,,,,,
0010021916,1996,F,Biology,,,,,,,,,,
0007983263,1979,F,Biology,,,,,,,,,,
0007730270,1977,M,Biology,Economics,,,,,,,,,
0004679359,1946,M,Biology,,,,,,,,,,
0004594795,1945,M,Biology,,,,,,,,,,
0010047070,2007,F,Biology,,,,,,,,,,
0010030186,1999,M,Biology,,,,,,,,,,
0005782631,1957,M,Biology,,,,,,,,,,
0006251277,1962,M,Biology,,,,,,,,,,
0010053608,2009,M,Biology,Japanese,,,,,Japan,,,,
0008002885,1980,F,Biology,,,,,,,,,,
0010055514,2010,F,Biology,,,,,,,,,,
0005413740,1954,M,Biology,,,,,,,,,,
0010049377,2007,F,Biology,,,,,,,,,,
0010048521,2007,F,Biology,,,,,,,,,,
0005303359,1953,M,Biology,,,,,,,,,,
0010025907,1998,F,Biology,,,,,,,,,,
0010008505,1989,F,Biology,,,,,,,,,,
0007864373,1978,M,Biology,Chemistry,,,,,Ghana,,,,
0010021882,1995,M,Biology,,,,,,,,,,
0007218709,1972,M,Biology,,,,,,,,,,
0010057014,2011,F,Biology,English,,,,,Taiwan,,,,
0010053960,2008,F,Biology,,,,,,,,,,
0010053045,2009,F,Biology,,,,,,,,,,
0010052672,2009,M,Biology,,,,,,,,,,
0010053618,2009,F,Biology,,,,,,,,,,
0010023919,1996,F,Biology,,,,,,,,,,
0010048448,2007,F,Biology,,,,,,,,,,
0010032267,2000,F,Biology,,,,,,,,,,
0010039253,2003,M,Biology,,,,,,,,,,
0006354411,1963,M,Biology,,,,,,,,,,
0004278677,1942,M,Biology,,,,,,,,,,
0010050995,2008,F,Biology,,,,,,,,,,
0008336160,1983,F,Biology,,,,,,,,,,
0010046699,2006,F,Biology,,,,,,,,,,
0004554440,1945,M,Chemistry,,,,,,,Clark Geology Professor (Emeritus),Scientist,,Self-employed
0004577970,1945,M,Chemistry,,,,,,,President,Business Administration,,"North American Carbon, Inc."
0004281350,1942,M,Chemistry,,,,,,,Consultant/Research,Scientist,,Self-employed
0004396959,1943,M,Chemistry,,,,,,,General Partner,Real Estate,,Brandywine Properties Ltd.
0005144768,1951,M,Chemistry,,,,,,,Visiting Prof. of Pathology,Educator,,University of Arizona
0005477322,1954,M,Chemistry,,,,,,,Pediatrician,Physician/Surgeon,,Self-employed
0005201759,1952,M,Chemistry,,,,,,,Orthopedic Surgeon,Physician/Surgeon,,Self-employed
0005579104,1955,M,Chemistry,,,,,,,,Scientist,,PanTherix Ltd
0005669490,1956,M,Chemistry,,,,,,,,Photography,,University of Maryland
0005923259,1959,M,Chemistry,,,,,,,Assistant Research Scientist,,,City of Hope Research Institute
0006637446,1966,M,Chemistry,,,,,,,,,,Joe's Science Truck
0006768017,1967,M,Chemistry,,,,,,,Associate Professor of Medicine,Physician/Surgeon,,Uniformed Services University of Health Services
0007343227,1973,M,Chemistry,,,,,,,Pediatrician,,,U.S. Air Force
0007308842,1973,M,Chemistry,,,,,,,General Manager,Retail/Wholesale,,Bowen Block Company
0007691163,1976,M,Chemistry,,,,,,,,,,Self-employed
0007674417,1976,M,Chemistry,,,,,,,Assistant Professor of Surgery,,,Chicago College of Osteopathic Medicine
0007705401,1977,F,Chemistry,,,,,,,,Homemaker,,Self-employed
0007935688,1979,M,Chemistry,,,,,,,,Engineering,,Unknown
0007823550,1978,M,Chemistry,,,,,,,,Physician/Surgeon,,Self-employed
0007829300,1978,M,Chemistry,,,,,,,Assist. Professor of Dermatology,,,Rush Presbyterian
0008108410,1981,M,Chemistry,,,,,,,"Child, Adol., & Adult Psychiatrist",Physician/Surgeon,Health Care/Hospital/Medical Serv.,Unknown
0008087550,1980,M,Chemistry,English,,,,,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Self-employed
0008161025,1981,F,Chemistry,,,,,,,,Physician/Surgeon,,Self-employed
0008027175,1980,M,Chemistry,,,,,,,Physician/Pain Mgmnt. Specialist,Physician/Surgeon,,Self-employed
0008306789,1983,F,Chemistry,,,,,,,,Homemaker,,Self-employed
0008500195,1985,F,Chemistry,,,,,,,,Homemaker,,Self-employed
0008500261,1985,M,Chemistry,,,,,,,,Physician/Surgeon,,Salem Hospital
0008469986,1984,M,Chemistry,,,,,,,Dermatologist,Physician/Surgeon,,Unknown
0008484398,1984,M,Chemistry,,,,,,,Assistant Professor,Educator,,Wabash College
0008491571,1984,M,Chemistry,,,,,,,,,,Electronic Imaging/Computer Graphics
0010008961,1988,F,Chemistry,,,,,,,Resume Consultant,Editing/Writing,,Self-employed
0010010258,1988,M,Chemistry,English,,,,,,,,,American Telephone & Telegraph Co.
0010009756,1987,F,Chemistry,,,,,,,Educational Multi-Media Designer,,Computers/Information Service,Self-employed
0010028207,1998,M,Chemistry,,,,,,Spain,Analyst,Consulting,,Quantum Partnership
0008303330,1983,M,Chemistry,,,,,,,Trauma physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Saint Vincent's Hospital
0008123780,1981,F,Chemistry,,,,,,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Unknown
0010008169,1989,M,Chemistry,,,,,,,Internist,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Rehabilitation Medical Associates
0010012758,1991,M,Chemistry,,,,,,,Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Greensboro Radiology
0010037051,2002,F,Chemistry,,,,,,,,Military/Law Enforcement,Government,Vermont National Guard
0010019935,1994,F,Chemistry,,,,,,,,Artist/Painter/Sculptor,,Unknown
0010009469,1988,M,Chemistry,,,,,,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Washington University School of Medicine
0008465084,1984,F,Chemistry,,,,,,,,Physician/Surgeon,,University of Rochester Medical Center
0010008768,1988,F,Chemistry,,,,,,,Veterinarian,Veterinary,Health Care/Hospital/Medical Serv.,Self-employed
0008443148,1984,M,Chemistry,,,,,,,Owner,Contractor,Construction,Self-employed
0010019736,1996,M,Chemistry,,,,,,,Landscaper,Landscaping,,Self-employed
0010023948,1996,M,Chemistry,,,,,,,Predoctoral Fellow,Scientist,Research/Laboratory,Columbia University
0005476168,1954,M,Chemistry,,,,,,,Assistant,Religious Service,,Christ the King Anglican
0010032572,2000,M,Chemistry,,,,,,,,,,McKinsey and Company
0010019874,1994,F,Chemistry,Religion,,,,,,Financial Analyst,Financial/Estate/Retirement Planner,,DTE Energy
0010024166,1996,F,Chemistry,,,,,,,Application Support Consultant,Computing,,Accelrys/SciTegic
0007731030,1977,M,Chemistry,,,,,,Ghana,Civil Engineer,,,Lonestar Company Ltd.
0010030210,1999,M,Chemistry,,,,,,,Project Manager,Real Estate,Real Estate,Land America Assessment Corporation
0004957259,1949,M,Chemistry,,,,,,United Kingdom,Surgeon,Physician/Surgeon,,Self-employed
0010021872,1995,M,Chemistry,,,,,,,Professor,Educator,Education - College/University,University of Geneva
0010009717,1989,M,Chemistry,,,,,,,Hospitalist,,,Denver County Hospital
0008050000,1980,F,Chemistry,,,,,,,Homemaker/Substitute Teacher,,,Self-employed
0010018142,1993,F,Chemistry,,,,,,,Grant Writer,Consulting,,Cascadia Grants
0010009224,1986,M,Chemistry,,,,,,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Unknown
0010017874,1993,M,Chemistry,,,,,,,Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Bristol Regional Medical Center
0010035281,2001,F,Chemistry,,,,,,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,University of Rochester
0010035430,2001,F,Chemistry,,,,,,,Research Technician,Research,Education - College/University,Cornell University
0007895814,1978,M,Chemistry,,,,,,,,,,"Xtra Medical Imaging, Inc."
0010009581,1987,F,Chemistry,,,,,,,,Homemaker,Computers/Information Service,Self-employed
0006330635,1963,M,Chemistry,,,,,,,Urologist,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Collin County Urology
0010017819,1993,F,Chemistry,,,,,,,Pediatrician,,,Unknown
0010022007,1995,M,Chemistry,English,,,,,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Beth Israel Deaconess Medical Center
0007540627,1975,M,Chemistry,,,,,,,Director,,,Concentra Medical Center
0005948813,1959,M,Chemistry,,,,,,,Advisor,,Manufacturing,Self-employed
0010021947,1995,M,Chemistry,,,,,,,Associate,,,Leerink Swann & Company
0010009499,1988,M,Chemistry,,,,,,,Director of Toxicology,Pharmaceuticals,Research/Laboratory,Bristol-Myers Squibb Company
0010025871,1997,F,Chemistry,,,,,,,Psychiatrist,,Health Care/Hospital/Medical Serv.,C.B. Wang Community Health Center
0010032584,2000,F,Chemistry,Classics,,,,,,Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,University Hospitals of Cleveland
0008072427,1980,M,Chemistry,Studio Art,,,,,,,Artist/Painter/Sculptor,Arts Organization,Self-employed
0010035084,2001,F,Chemistry,,,,,,,,Health Care/Hospital,Health Care/Hospital/Medical Serv.,Unknown
0010025877,1997,M,Chemistry,Economics,,,,,,Opthalmologist,Physician/Surgeon,,Unknown
0010008641,1990,M,Chemistry,,,,,,,Director Emergency Medicine,,,Maricopa Medical Center
0010025835,1997,F,Chemistry,,,,,,,Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,C.R. Wood Cancer Center
0008218240,1982,F,Chemistry,German,,,,,,,,,Self-employed
0008324486,1983,M,Chemistry,,,,,,,Sustainability Manager,Conservation,Education - College/University,"University of California, Davis"
0010037324,2002,M,Chemistry,Art,,,,,,Internal Medicine Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Massachusetts General Hospital
0010051736,2008,M,Chemistry,,,,,,,"Teacher,  Environmental Science",Civil Service,,Peace Corp-El Salvador
0005717586,1957,M,Chemistry,,,,,,,Attorney,Attorney,,Self-employed
0010032698,2002,M,Chemistry,,,,,,,Researcher,Research,Health Care/Hospital/Medical Serv.,Mass General Hospital
0010018172,1993,F,Chemistry,,,,,,,Director of Production,Theatre,Arts Organization,Center Theatre Group
0008499260,1984,M,Chemistry,,,,,,,,Entrepreneur,Retail/Wholesale Trade,Self-employed
0010027011,1996,M,Chemistry,,,,,,,Hematopathology Fellow,Physician/Surgeon,,University of Washington
0010050903,2008,M,Chemistry,,,,,,,,,,TechnoServe
0010035591,2001,F,Chemistry,,,,,,,Residency,,,University of Pennsylvania
0010052954,2009,M,Chemistry,Mathematics,,,,,,QA Chemist I,,,Hitachi Chemical Diagnostics
0010042047,2004,F,Chemistry,Political Science,,,,,,Emergency Medicine Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Alameda County Medical Center
0007812272,1978,M,Chemistry,,,,,,,Sr. Vice President,Management,Health Care/Hospital/Medical Serv.,Ingenix Inc.
0010041334,2004,F,Chemistry,,,,,,,Assistant to the Deputy Director,Planning/Strategic Planning,,Amnesty International
0008500343,1985,M,Chemistry,,,,,,,"Med. Director, University Pediatrics",Physician/Surgeon,Health Care/Hospital/Medical Serv.,Vermont Children's Hospital
0010032609,2000,M,Chemistry,Mathematics,,,,,,Vice President,Finance,Banking/Financial Service,"Goldman, Sachs & Company"
0010046377,2006,M,Chemistry,Economics,,,,,,Firefighter,,,DC Fire Department
0008212921,1982,M,Chemistry,Economics,,,,,,,,,CIGNA Corporation
0010055174,2010,F,Chemistry,Economics,,,,,,,,,National Institutes of Health
0010015398,1992,M,Chemistry,,,,,,,Emergency Room Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Wing Memorial Hospital
0010037687,2002,M,Chemistry,,,,,,,Postdoctoral Researcher,Research,Research/Laboratory,UC-San Francisco
0010055349,2010,F,Chemistry,Religion,,,,,,Social Media and Public Relations,Public Relations,Advertising,Pongr
0010039915,2003,F,Chemistry,,,,,,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,MGH/BIDMC
0010053166,2009,M,Chemistry,,,,,,,Math & Science Teacher/AP Coordinator,Educator,Education - Pre-school-12,Teach for America
0010026187,1997,M,Chemistry,Economics,,,,,,VP,,,Barclays Capital
0010023860,1996,F,Chemistry,,,,,,,"HS Asst. Clincal Prof., Pediatrics",Physician/Surgeon,Health Care/Hospital/Medical Serv.,UCSF
0010021843,1995,M,Chemistry,,,,,,,,,Education - College/University,UNC-Chapel Hill
0004315995,1943,M,Chemistry,,,,,,,,Physician/Surgeon,Education - College/University,Harvard Medical School
0007112409,1971,M,Chemistry,,,,,,,President & Chief of Staff,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Fairview Hospital
0010024172,1996,F,Chemistry,,,,,,Germany,Orthodontist,Dental,,Heidelberg University
0007539927,1975,M,Chemistry,,,,,,,Radiologist,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Camden-Clark Memorial Hospital
0008410648,1984,M,Chemistry,,,,,,,Physician/Associate Professor,Physician/Surgeon,Health Care/Hospital/Medical Serv.,VA Hospital/University of Pittsburgh
0008500293,1985,F,Chemistry,,,,,,,,Educator,Education - College/University,Boston University
0007704529,1977,M,Chemistry,,,,,,,OB-GYN Instructor,Physician/Surgeon,Education - College/University,Unknown
0010055013,2010,F,Chemistry,Chinese,,,,,,Clinical Research Coordinator,,Health Care/Hospital/Medical Serv.,Brigham & Women's Hospital
0010041607,2004,M,Chemistry,,,,,,,Postdoctoral Researcher,Scientist,Education - College/University,Yale University
0010015450,1992,M,Chemistry,,,,,,,"Vice President, R&D",Pharmaceuticals,Research/Laboratory,"Pfizer, Inc."
0007808865,1978,F,Chemistry,,,,,,,Professor,Educator,Education - College/University,Oregon Health & Science University
0007990569,1979,F,Chemistry,,,,,,,Chemist Senior Research Specialist,,,Carestream Health
0010037249,2002,M,Chemistry,,,,,,,Medical Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Columbia/ NYP
0010021801,1995,F,Chemistry,,,,,,,Teacher,,,Unknown
0010028162,1998,M,Chemistry,,,,,,,Bartender/Co-owner,Hotel/Resort/Restaurant,Hospitality/Food Service,Trophy Bar
0010053630,2009,F,Chemistry,,,,,,,Research Associate,Research,,Cambridge Polymer Group
0010051883,2006,F,Chemistry,,,,,,,,,Entertainment/Sports,William Morris Endeavor
0010030324,1999,M,Chemistry,,,,,,,Writing Tutor,Educator,Education - College/University,Mercer County Community College
0010024147,1996,M,Chemistry,,,,,,,Research Fellow,Research,Research/Laboratory,NIST
0010034717,2001,M,Chemistry,,,,,,,Orthopedic Surgeon,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Naval Hospital Japan
0007259030,1972,M,Chemistry,,,,,,,,Physician/Surgeon,,SVHC Gastroenterology
0007276233,1972,M,Chemistry,,,,,,,Physician,Physician/Surgeon,,Kaiser Permanente
0007379827,1973,M,Chemistry,Economics,,,,,,Managing Trustee,,Real Estate,Sylacin Trust
0010050815,2008,F,Chemistry,Spanish,,,,,,Pharmacy Intern,Pharmaceuticals,Health Care/Hospital/Medical Serv.,CVS Pharmacy
0007968633,1979,F,Chemistry,,,,,,,Consultant & Board Member,Consulting,Health Care/Hospital/Medical Serv.,Unknown
0010043857,2005,M,Chemistry,,,,,,,Psychiatry Resident,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Yale New Haven Hospital
0010027018,1996,M,Chemistry,Religion,,,,,,,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Kaiser Permanente
0008146753,1981,M,Chemistry,,,,,,,Manager,Management,,SBK Associates LLC
0006258221,1962,M,Chemistry,,,,,,,Environmental Manager,Management,,Emerald Services
0010054726,2010,F,Chemistry,Psychology,,,,,,Chemistry Teacher,Educator,Education - Pre-school-12,Braintree Public Schools
0007752943,1977,M,Chemistry,,,,,,,Physician,Physician/Surgeon,Health Care/Hospital/Medical Serv.,Concord Hospital Medical Group
0007044656,1970,M,Chemistry,,,,,,,Private Mortgage Banker,Banking,Banking/Financial Service,Wells Fargo Private Mortgage Banking
