major1,major2,Industry,gradyear,Salary
HIST,MLL,Education (Higher Education),2004,447000
HIST,MLL,Unlisted,2005,447200
HIST,MLL,Finance,2011,447400
HIST,MUSC,Sports,2005,447600
HIST,MUSC,Unlisted,2007,447800
HIST,PSCI,Unlisted,2002,448000
HIST,PSCI,Business,2003,448200
HIST,PSCI,Unlisted,2004,448400
HIST,PSCI,Medicine,2006,448600
HIST,PSCI,Graduate Studies,2009,448800
HIST,PSCI,Unlisted,2009,449000
HIST,PSCI,Unlisted,2011,449200
HIST,PSCI,Education (Secondary),2012,449400
HIST,PSYC,Unlisted,2005,449600
HIST,PSYC,Graduate Studies,2007,449800
HIST,PSYC,Arts,2011,450000
HIST,RELN,Medicine,2002,450200
HIST,RLST,Consulting,2007,450400
HIST,SPAN,Unlisted,2004,450600
HIST,SPAN,Education (Higher Education),2006,450800
HIST,SPAN,Education (Secondary),2007,451000
HIST,SPAN,Law,2008,451200
HIST,WMNS,Law,2007,451400
HIST,,Education (Higher Education),2001,451600
HIST,,Law,2001,451800
HIST,,Graduate Studies,2001,452000
HIST,,Unlisted,2001,452200
HIST,,Graduate Studies,2002,452400
HIST,,Music,2002,452600
HIST,,Unlisted,2002,452800
HIST,,Graduate Studies,2002,453000
HIST,,Unlisted,2002,453200
HIST,,"Research, Other",2002,453400
HIST,,Unlisted,2002,453600
HIST,,Unlisted,2002,453800
HIST,,Education (Secondary),2002,454000
HIST,,Graduate Studies,2002,454200
HIST,,Law,2002,454400
HIST,,Social Work/Human Services,2002,454600
HIST,,Fundraising/Development,2002,454800
HIST,,Unlisted,2002,455000
HIST,,Unlisted,2002,455200
HIST,,Education (Secondary),2002,455400
HIST,,Graduate Studies,2002,455600
HIST,,Library Science,2002,455800
HIST,,Sports,2002,456000
HIST,,Unlisted,2002,456200
HIST,,Unlisted,2002,456400
HIST,,Other,2002,456600
HIST,,Unlisted,2002,456800
HIST,,Graduate Studies,2002,457000
HIST,,Education (Secondary),2002,457200
HIST,,Other,2002,457400
HIST,,Other,2002,457600
HIST,,Entertainment,2002,457800
HIST,,Energy Industries,2002,458000
HIST,,Graduate Studies,2002,458200
HIST,,Unlisted,2002,458400
HIST,,Education (Higher Education),2002,458600
HIST,,Unlisted,2002,458800
HIST,,Unlisted,2002,459000
HIST,,Graduate Studies,2002,459200
HIST,,Unlisted,2003,459400
HIST,,Unlisted,2003,459600
HIST,,Other,2003,459800
HIST,,Other,2003,460000
HIST,,Social Work/Human Services,2003,460200
HIST,,Psychology/Counseling/Therapy,2003,460400
HIST,,Banking,2003,460600
HIST,,Unlisted,2003,460800
HIST,,Education (Secondary),2003,461000
HIST,,Education (Higher Education),2003,461200
HIST,,Other,2003,461400
HIST,,Graduate Studies,2003,461600
HIST,,Publishing,2003,461800
HIST,,Government,2003,462000
HIST,,Law,2003,462200
HIST,,Education (Secondary),2003,462400
HIST,,Computer,2003,462600
HIST,,Other,2003,462800
HIST,,Unlisted,2003,463000
HIST,,Sales,2003,463200
HIST,,Unlisted,2003,463400
HIST,,Marketing/Market Research,2003,463600
HIST,,Unlisted,2003,463800
HIST,,Unlisted,2003,464000
HIST,,Agriculture,2003,464200
HIST,,Marketing/Market Research,2003,464400
HIST,,Graduate Studies,2003,464600
HIST,,Graduate Studies,2003,464800
HIST,,Education (Elementary),2003,465000
HIST,,Other,2003,465200
HIST,,Unlisted,2003,465400
HIST,,Medicine,2003,465600
HIST,,Unlisted,2003,465800
HIST,,Graduate Studies,2003,466000
HIST,,Graduate Studies,2004,466200
HIST,,Performing Arts,2004,466400
HIST,,Unlisted,2004,466600
HIST,,Unlisted,2004,466800
HIST,,Graduate Studies,2004,467000
HIST,,Ministry,2004,467200
HIST,,Unlisted,2004,467400
HIST,,Unlisted,2004,467600
HIST,,Sales,2004,467800
HIST,,Unlisted,2004,468000
HIST,,Unlisted,2004,468200
HIST,,Other,2004,468400
HIST,,Education (Secondary),2004,468600
HIST,,Unlisted,2004,468800
HIST,,Unlisted,2004,469000
HIST,,Computer,2004,469200
HIST,,Sports,2004,469400
HIST,,Marketing/Market Research,2004,469600
HIST,,Library Science,2004,469800
HIST,,Other,2004,470000
HIST,,Education (Elementary),2004,470200
HIST,,Unlisted,2004,470400
HIST,,Graduate Studies,2004,470600
HIST,,Unlisted,2004,470800
HIST,,Unlisted,2004,471000
HIST,,Psychology/Counseling/Therapy,2004,471200
HIST,,Entertainment,2004,471400
HIST,,Unlisted,2004,471600
HIST,,Unlisted,2004,471800
HIST,,Graduate Studies,2004,472000
HIST,,Unlisted,2004,472200
HIST,,Unlisted,2004,472400
HIST,,Graduate Studies,2004,472600
HIST,,Other,2004,472800
HIST,,Unlisted,2005,473000
HIST,,Non-Profit Adminstration,2005,473200
HIST,,Graduate Studies,2005,473400
HIST,,Unlisted,2005,473600
HIST,,Non-Profit Adminstration,2005,473800
HIST,,Unlisted,2005,474000
HIST,,Other,2005,474200
HIST,,Social Work/Human Services,2005,474400
HIST,,Sales,2005,474600
HIST,,Entertainment,2005,474800
HIST,,Unlisted,2005,475000
HIST,,Publishing,2005,475200
HIST,,Finance,2005,475400
HIST,,Unlisted,2005,475600
HIST,,Graduate Studies,2005,475800
HIST,,Unlisted,2005,476000
HIST,,Unlisted,2005,476200
HIST,,Unlisted,2005,476400
HIST,,Unlisted,2005,476600
HIST,,Health Care,2005,476800
HIST,,Other,2005,477000
HIST,,International,2005,477200
HIST,,Graduate Studies,2005,477400
HIST,,Unlisted,2005,477600
HIST,,Other,2005,477800
HIST,,Unlisted,2005,478000
HIST,,Other,2005,478200
HIST,,Graduate Studies,2005,478400
HIST,,Other,2005,478600
HIST,,Unlisted,2006,478800
HIST,,Graduate Studies,2006,479000
HIST,,Unlisted,2006,479200
HIST,,Unlisted,2006,479400
HIST,,Unlisted,2006,479600
HIST,,Graduate Studies,2006,479800
HIST,,Social Work/Human Services,2006,480000
HIST,,Education (Secondary),2006,480200
HIST,,Graduate Studies,2006,480400
HIST,,Education (Secondary),2006,480600
HIST,,Graduate Studies,2006,480800
HIST,,Unlisted,2006,481000
HIST,,Unlisted,2006,481200
HIST,,Business,2006,481400
HIST,,Unlisted,2006,481600
HIST,,Unlisted,2006,481800
HIST,,Graduate Studies,2006,482000
HIST,,Publishing,2006,482200
HIST,,Other,2006,482400
HIST,,Engineering,2006,482600
HIST,,Unlisted,2006,482800
HIST,,Law,2006,483000
HIST,,Computer,2006,483200
HIST,,Broadcast-Radio/Television,2007,483400
HIST,,Other,2007,483600
HIST,,Unlisted,2007,483800
HIST,,Unlisted,2007,484000
HIST,,Education (Secondary),2007,484200
HIST,,Finance,2007,484400
HIST,,Unlisted,2007,484600
HIST,,Unlisted,2007,484800
HIST,,Graduate Studies,2007,485000
HIST,,Graduate Studies,2007,485200
HIST,,Publishing,2007,485400
HIST,,Unlisted,2007,485600
HIST,,Military,2007,485800
HIST,,Investment/Securities,2007,486000
HIST,,Unlisted,2007,486200
HIST,,Sports,2007,486400
HIST,,Unlisted,2007,486600
HIST,,Education (Secondary),2007,486800
HIST,,Education (Secondary),2007,487000
HIST,,Writing,2007,487200
HIST,,Finance,2007,487400
HIST,,Unlisted,2007,487600
HIST,,Unlisted,2007,487800
HIST,,Unlisted,2007,488000
HIST,,Graduate Studies,2007,488200
HIST,,Graduate Studies,2008,488400
HIST,,Graduate Studies,2008,488600
HIST,,Self Employed,2008,488800
HIST,,Communications,2008,489000
HIST,,Sports,2008,489200
HIST,,Insurance,2008,489400
HIST,,Unlisted,2008,489600
HIST,,Unlisted,2008,489800
HIST,,Graduate Studies,2008,490000
HIST,,Unlisted,2008,490200
HIST,,Graduate Studies,2008,490400
HIST,,Graduate Studies,2008,490600
HIST,,Unlisted,2008,490800
HIST,,Advertising,2008,491000
HIST,,Other,2008,491200
HIST,,Unlisted,2008,491400
HIST,,Fundraising/Development,2008,491600
HIST,,Unlisted,2008,491800
HIST,,Unlisted,2008,492000
HIST,,Unlisted,2008,492200
HIST,,Unlisted,2008,492400
HIST,,Education (Secondary),2008,492600
HIST,,Unlisted,2008,492800
HIST,,Unlisted,2008,493000
HIST,,Insurance,2008,493200
HIST,,Other,2008,493400
HIST,,Education (Secondary),2008,493600
HIST,,Education (Secondary),2008,493800
HIST,,Entertainment,2008,494000
HIST,,Unlisted,2008,494200
HIST,,Unlisted,2008,494400
HIST,,Other,2009,494600
HIST,,Graduate Studies,2009,494800
HIST,,Unlisted,2009,495000
HIST,,Graduate Studies,2009,495200
HIST,,Nursing,2009,495400
HIST,,Unlisted,2009,495600
HIST,,Graduate Studies,2009,495800
HIST,,Unlisted,2009,496000
HIST,,Government,2009,496200
HIST,,Non-Profit Adminstration,2009,496400
HIST,,Unlisted,2009,496600
HIST,,Unlisted,2009,496800
HIST,,Unlisted,2009,497000
HIST,,Graduate Studies,2009,497200
HIST,,Sports,2009,497400
HIST,,Graduate Studies,2009,497600
HIST,,Unlisted,2009,497800
HIST,,Graduate Studies,2009,498000
HIST,,Unlisted,2009,498200
HIST,,Graduate Studies,2009,498400
HIST,,Sales,2009,498600
HIST,,Graduate Studies,2009,498800
HIST,,Unlisted,2009,499000
HIST,,Unlisted,2010,499200
HIST,,Graduate Studies,2010,499400
HIST,,Sports,2010,499600
HIST,,Unlisted,2010,499800
HIST,,Unlisted,2010,500000
HIST,,Graduate Studies,2010,500200
HIST,,Unlisted,2010,500400
HIST,,Unlisted,2010,500600
HIST,,Unlisted,2010,500800
HIST,,Unlisted,2010,501000
HIST,,Graduate Studies,2010,501200
HIST,,Graduate Studies,2010,501400
HIST,,Unlisted,2010,501600
HIST,,Unlisted,2010,501800
HIST,,Unlisted,2010,502000
HIST,,Unlisted,2010,502200
HIST,,Unlisted,2010,502400
HIST,,Graduate Studies,2010,502600
HIST,,Unlisted,2010,502800
HIST,,Unlisted,2010,503000
HIST,,Unlisted,2010,503200
HIST,,Unlisted,2010,503400
HIST,,Unlisted,2010,503600
HIST,,Unlisted,2010,503800
HIST,,Other,2010,504000
HIST,,Graduate Studies,2010,504200
HIST,,Education (Secondary),2010,504400
HIST,,Other,2010,504600
HIST,,Unlisted,2010,504800
HIST,,Law,2010,505000
HIST,,Unlisted,2010,505200
HIST,,Graduate Studies,2010,505400
HIST,,Other,2010,505600
HIST,,Graduate Studies,2010,505800
HIST,,Advertising,2011,506000
HIST,,Law,2011,506200
HIST,,Insurance,2011,506400
HIST,,Unlisted,2011,506600
HIST,,Unlisted,2011,506800
HIST,,Graduate Studies,2011,507000
HIST,,Unlisted,2011,507200
HIST,,Unlisted,2011,507400
HIST,,Public Relations,2011,507600
HIST,,Graduate Studies,2011,507800
HIST,,Education (Secondary),2011,508000
HIST,,Unlisted,2011,508200
HIST,,Unlisted,2011,508400
HIST,,Unlisted,2011,508600
HIST,,Graduate Studies,2011,508800
HIST,,Banking,2011,509000
HIST,,Sports,2011,509200
HIST,,Graduate Studies,2011,509400
HIST,,Arts,2011,509600
HIST,,Unlisted,2011,509800
HIST,,Library Science,2011,510000
HIST,,Graduate Studies,2011,510200
HIST,,Law,2012,510400
HIST,,Graduate Studies,2012,510600
HIST,,Other,2012,510800
HIST,,Education (Higher Education),2012,511000
HIST,,Unlisted,2012,511200
HIST,,Unlisted,2012,511400
HIST,,"Research,Scientific",2012,511600
HIST,,Graduate Studies,2012,511800
HIST,,Other,2012,512000
HIST,,Writing,2012,512200
HIST,,Unlisted,2012,512400
HIST,,Communications,2012,512600
HIST,,Other,2012,512800
HIST,,Unlisted,2012,513000
HIST,,Education (Higher Education),2012,513200
HIST,,Unlisted,2012,513400
HIST,,Unlisted,2012,513600
HIST,,Other,2012,513800
HIST,,Communications,2012,514000
HIST,,Other,2012,514200
HIST,,Unlisted,2012,514400
HIST,,Unlisted,2012,514600
HIST,,Unlisted,2012,514800
HIST,,Unlisted,2012,515000
INST,MLL,Education (Higher Education),2003,515200
INST,MLL,Graduate Studies,2008,515400
INST,MLL,Education (Secondary),2009,515600
INST,MLL,Education (Higher Education),2010,515800
INST,MLL,Finance,2010,516000
INST,MLL,Transportation,2012,516200
INST,PHIL,Law,2011,516400
INST,PSCI,Unlisted,2002,516600
INST,PSCI,Unlisted,2004,516800
INST,PSCI,Graduate Studies,2005,517000
INST,PSCI,Non-Profit Adminstration,2005,517200
INST,PSCI,Arts,2005,517400
INST,PSCI,Photography,2009,517600
INST,PSCI,Unlisted,2009,517800
INST,PSCI,Accounting,2009,518000
INST,RLST,Unlisted,2007,518200
INST,RLST,Unlisted,2008,518400
INST,SOCY,Consulting,2002,518600
INST,SOCY,Law,2006,518800
INST,SOCY,Education (Higher Education),2011,519000
INST,SPAN,Unlisted,2002,519200
INST,SPAN,Health Care,2002,519400
INST,SPAN,Ministry,2003,519600
INST,SPAN,Other,2003,519800
INST,SPAN,Human Resources,2003,520000
INST,SPAN,Other,2004,520200
INST,SPAN,Unlisted,2004,520400
INST,SPAN,Other,2004,520600
INST,SPAN,Unlisted,2004,520800
INST,SPAN,Law,2005,521000
INST,SPAN,"Research,Scientific",2005,521200
INST,SPAN,Engineering,2005,521400
INST,SPAN,Unlisted,2005,521600
INST,SPAN,Medicine,2005,521800
INST,SPAN,Unlisted,2006,522000
INST,SPAN,Graduate Studies,2006,522200
INST,SPAN,Unlisted,2006,522400
INST,SPAN,Business,2006,522600
INST,SPAN,Journalism,2007,522800
INST,SPAN,Broadcast-Radio/Television,2007,523000
INST,SPAN,Other,2007,523200
INST,SPAN,Writing,2007,523400
INST,SPAN,Government,2007,523600
INST,SPAN,Public Relations,2007,523800
INST,SPAN,Law,2007,524000
INST,SPAN,Unlisted,2007,524200
INST,SPAN,Graduate Studies,2007,524400
INST,SPAN,Entertainment,2008,524600
INST,SPAN,Ministry,2008,524800
INST,SPAN,Unlisted,2008,525000
INST,SPAN,Business,2009,525200
INST,SPAN,Graduate Studies,2009,525400
INST,SPAN,Other,2009,525600
INST,SPAN,Unlisted,2010,525800
INST,SPAN,Education (Secondary),2010,526000
INST,SPAN,Unlisted,2011,526200
INST,SPAN,Law,2011,526400
INST,SPAN,Psychology/Counseling/Therapy,2011,526600
INST,SPAN,Finance,2011,526800
INST,,Other,2012,527000
INST,,Unlisted,2001,527200
INST,,Graduate Studies,2001,527400
INST,,Unlisted,2001,527600
INST,,Unlisted,2001,527800
INST,,Other,2002,528000
INST,,Unlisted,2002,528200
INST,,Unlisted,2002,528400
INST,,Unlisted,2002,528600
INST,,Other,2002,528800
INST,,Unlisted,2002,529000
INST,,Unlisted,2002,529200
INST,,Graduate Studies,2002,529400
INST,,Graduate Studies,2002,529600
INST,,Graduate Studies,2002,529800
INST,,Volunteer,2002,530000
INST,,Law,2002,530200
INST,,Education (Secondary),2002,530400
INST,,Unlisted,2002,530600
INST,,Unlisted,2003,530800
INST,,Unlisted,2003,531000
INST,,Self Employed,2003,531200
INST,,Education (Higher Education),2003,531400
INST,,Arts,2003,531600
INST,,Other,2003,531800
INST,,Advertising,2003,532000
INST,,Unlisted,2003,532200
INST,,Unlisted,2003,532400
INST,,Unlisted,2003,532600
INST,,Unlisted,2003,532800
INST,,Consulting,2003,533000
INST,,Unlisted,2003,533200
INST,,Unlisted,2003,533400
INST,,Unlisted,2003,533600
INST,,Unlisted,2003,533800
INST,,Unlisted,2003,534000
INST,,Education (Higher Education),2004,534200
INST,,Unlisted,2004,534400
INST,,Government,2004,534600
INST,,Computer,2004,534800
INST,,Unlisted,2004,535000
INST,,Unlisted,2004,535200
INST,,"Research,Scientific",2004,535400
INST,,Unlisted,2004,535600
INST,,Unlisted,2004,535800
INST,,Unlisted,2004,536000
INST,,Graduate Studies,2004,536200
INST,,Unlisted,2004,536400
INST,,Unlisted,2004,536600
INST,,Other,2004,536800
INST,,Business,2004,537000
INST,,Unlisted,2005,537200
INST,,Education (Elementary),2005,537400
INST,,Education (Secondary),2005,537600
INST,,Other,2005,537800
INST,,Government,2005,538000
INST,,Unlisted,2005,538200
INST,,Unlisted,2005,538400
INST,,"Research,Scientific",2005,538600
INST,,Unlisted,2005,538800
INST,,Publishing,2005,539000
INST,,Graduate Studies,2006,539200
INST,,Graduate Studies,2006,539400
INST,,Unlisted,2006,539600
INST,,Unlisted,2006,539800
INST,,Accounting,2006,540000
INST,,Unlisted,2006,540200
INST,,Unlisted,2006,540400
INST,,Unlisted,2006,540600
INST,,Education (Higher Education),2006,540800
INST,,Graduate Studies,2006,541000
INST,,Graduate Studies,2006,541200
INST,,Education (Higher Education),2006,541400
INST,,Unlisted,2007,541600
INST,,Unlisted,2007,541800
INST,,Unlisted,2007,542000
INST,,Marketing/Market Research,2007,542200
INST,,Education (Elementary),2007,542400
INST,,Unlisted,2007,542600
INST,,Unlisted,2007,542800
INST,,Unlisted,2007,543000
INST,,Unlisted,2007,543200
INST,,Sports,2007,543400
INST,,Education (Secondary),2007,543600
INST,,Unlisted,2007,543800
INST,,Human Resources,2007,544000
INST,,Sports,2007,544200
INST,,Sales,2007,544400
INST,,Hotel/Food Management,2007,544600
INST,,Unlisted,2007,544800
INST,,Consulting,2007,545000
INST,,Unlisted,2007,545200
INST,,Unlisted,2007,545400
INST,,Unlisted,2008,545600
INST,,Unlisted,2008,545800
INST,,Unlisted,2008,546000
INST,,Unlisted,2008,546200
INST,,Sales,2008,546400
INST,,Unlisted,2008,546600
INST,,Investment/Securities,2008,546800
INST,,Unlisted,2008,547000
INST,,Unlisted,2008,547200
INST,,Unlisted,2008,547400
INST,,Education (Higher Education),2008,547600
INST,,Unlisted,2008,547800
INST,,Unlisted,2008,548000
INST,,Education (Higher Education),2008,548200
INST,,Graduate Studies,2008,548400
INST,,Unlisted,2008,548600
INST,,Unlisted,2008,548800
INST,,Unlisted,2008,549000
INST,,Unlisted,2009,549200
INST,,Banking,2009,549400
INST,,Graduate Studies,2009,549600
INST,,Marketing/Market Research,2009,549800
INST,,Unlisted,2009,550000
INST,,Unlisted,2009,550200
INST,,Banking,2009,550400
INST,,Health Care,2009,550600
INST,,Unlisted,2009,550800
INST,,Other,2009,551000
INST,,Unlisted,2009,551200
INST,,"Research,Scientific",2009,551400
INST,,Unlisted,2009,551600
INST,,Unlisted,2009,551800
INST,,Unlisted,2009,552000
INST,,Unlisted,2009,552200
INST,,Unlisted,2009,552400
INST,,Graduate Studies,2009,552600
INST,,Unlisted,2009,552800
INST,,Graduate Studies,2009,553000
INST,,Veterinary/Animal Care,2009,553200
INST,,Unlisted,2009,553400
INST,,Unlisted,2010,553600
INST,,Graduate Studies,2010,553800
INST,,Unlisted,2010,554000
INST,,Unlisted,2010,554200
INST,,Education (Secondary),2010,554400
INST,,Unlisted,2010,554600
INST,,Public Relations,2010,554800
INST,,Library Science,2010,555000
INST,,Agriculture,2010,555200
INST,,Non-Profit Adminstration,2010,555400
INST,,Unlisted,2010,555600
INST,,Education (Higher Education),2010,555800
INST,,"Research,Scientific",2010,556000
INST,,Unlisted,2010,556200
INST,,Education (Secondary),2010,556400
INST,,Graduate Studies,2010,556600
INST,,Unlisted,2010,556800
INST,,Other,2010,557000
INST,,Unlisted,2010,557200
INST,,Education (Secondary),2010,557400
INST,,Government,2010,557600
INST,,Unlisted,2011,557800
INST,,Unlisted,2011,558000
INST,,Volunteer,2011,558200
INST,,Graduate Studies,2011,558400
INST,,Investment/Securities,2011,558600
INST,,Unlisted,2011,558800
INST,,Graduate Studies,2011,559000
INST,,Non-Profit Adminstration,2011,559200
INST,,Graduate Studies,2011,559400
INST,,Unlisted,2011,559600
INST,,Graduate Studies,2011,559800
INST,,Unlisted,2011,560000
INST,,Other,2011,560200
INST,,Graduate Studies,2011,560400
INST,,Unlisted,2011,560600
INST,,Other,2011,560800
INST,,Unlisted,2011,561000
INST,,Unlisted,2011,561200
INST,,Other,2011,561400
INST,,Graduate Studies,2012,561600
INST,,Government,2012,561800
INST,,"Research, Other",2012,562000
INST,,Unlisted,2012,562200
INST,,Unlisted,2012,562400
INST,,Unlisted,2012,562600
INST,,Medicine,2012,562800
INST,,Unlisted,2012,563000
INST,,Business,2012,563200
INST,,Unlisted,2012,563400
INST,,Graduate Studies,2012,563600
INST,,Other,2012,563800
INST,,Education (Elementary),2012,564000
INST,,Unlisted,2012,564200
INST,,Unlisted,2012,564400
INST,,Education (Elementary),2012,564600
INST,,Other,2012,564800
INST,,Arts,2012,565000
MATH,MBIO,Law,2011,565200
MATH,MLL,Unlisted,2007,565400
MATH,MUSC,Unlisted,2009,565600
MATH,NEUR,Law,2012,565800
MATH,PHIL,Unlisted,2001,566000
MATH,PHIL,Unlisted,2001,566200
MATH,PHIL,Finance,2003,566400
MATH,PHIL,Construction,2007,566600
MATH,PHIL,Unlisted,2008,566800
MATH,PHYS,Law,2002,567000
MATH,PHYS,Manufacturing,2003,567200
MATH,PHYS,Marketing/Market Research,2003,567400
MATH,PHYS,Self Employed,2004,567600
MATH,PHYS,Unlisted,2004,567800
MATH,PHYS,Hotel/Food Management,2005,568000
MATH,PHYS,Unlisted,2006,568200
MATH,PHYS,Law,2006,568400
MATH,PHYS,Public Relations,2007,568600
MATH,PHYS,Human Resources,2008,568800
MATH,PHYS,"Research,Scientific",2008,569000
MATH,PHYS,Law,2008,569200
MATH,PHYS,Unlisted,2010,569400
MATH,PHYS,Law,2011,569600
MATH,PHYS,Unlisted,2011,569800
MATH,PHYS,Unlisted,2011,570000
MATH,PHYS,Other,2011,570200
MATH,PHYS,Education (Higher Education),2012,570400
MATH,PSCI,Unlisted,2008,570600
MATH,PSYC,Graduate Studies,2006,570800
MATH,PSYC,Unlisted,2011,571000
MATH,,Unlisted,2002,571200
MATH,,Unlisted,2002,571400
MATH,,ECommerce/Web,2002,571600
MATH,,Government,2002,571800
MATH,,Education (Higher Education),2002,572000
MATH,,Education (Secondary),2002,572200
MATH,,Unlisted,2003,572400
MATH,,Other,2003,572600
MATH,,Marketing/Market Research,2003,572800
MATH,,Unlisted,2003,573000
MATH,,Sales,2004,573200
MATH,,Arts,2004,573400
MATH,,Education (Secondary),2004,573600
MATH,,Unlisted,2005,573800
MATH,,Agriculture,2005,574000
MATH,,Unlisted,2005,574200
MATH,,Graduate Studies,2005,574400
MATH,,Unlisted,2005,574600
MATH,,Health Care,2005,574800
MATH,,Unlisted,2005,575000
MATH,,Publishing,2006,575200
MATH,,Journalism,2006,575400
MATH,,Education (Secondary),2006,575600
MATH,,Unlisted,2006,575800
MATH,,Graduate Studies,2006,576000
MATH,,Entertainment,2007,576200
MATH,,Music,2007,576400
MATH,,Non-Profit Adminstration,2007,576600
MATH,,Unlisted,2007,576800
MATH,,Unlisted,2007,577000
MATH,,Graduate Studies,2007,577200
MATH,,Other,2007,577400
MATH,,Unlisted,2008,577600
MATH,,Unlisted,2008,577800
MATH,,Unlisted,2008,578000
MATH,,Unlisted,2008,578200
MATH,,Education (Elementary),2008,578400
MATH,,Library Science,2008,578600
MATH,,Unlisted,2009,578800
MATH,,Other,2009,579000
MATH,,Graduate Studies,2009,579200
MATH,,Unlisted,2009,579400
MATH,,Graduate Studies,2009,579600
MATH,,Unlisted,2009,579800
MATH,,Unlisted,2009,580000
MATH,,Law,2010,580200
MATH,,Consulting,2010,580400
MATH,,Unlisted,2010,580600
MATH,,Library Science,2010,580800
MATH,,Unlisted,2010,581000
MATH,,Graduate Studies,2010,581200
MATH,,Unlisted,2010,581400
MATH,,Government,2010,581600
MATH,,Law,2011,581800
MATH,,Education (Higher Education),2011,582000
MATH,,Unlisted,2011,582200
MATH,,Graduate Studies,2011,582400
MATH,,Other,2011,582600
MATH,,Unlisted,2011,582800
MATH,,Education (Higher Education),2011,583000
MATH,,Finance,2011,583200
MATH,,Government,2011,583400
MATH,,Health Care,2011,583600
MATH,,Unlisted,2012,583800
MATH,,Self Employed,2012,584000
MATH,,Insurance,2012,584200
MATH,,Unlisted,2012,584400
MBIO,MUSC,Unlisted,2000,584600
MBIO,PSCI,Arts,2004,584800
MBIO,SPAN,Unlisted,2000,585000
MBIO,SYNP,Unlisted,2005,585200
MBIO,,Unlisted,2001,585400
MBIO,,Sports,2002,585600
MBIO,,Finance,2002,585800
MBIO,,Graduate Studies,2003,586000
MBIO,,Education (Secondary),2003,586200
MBIO,,Other,2003,586400
MBIO,,Unlisted,2003,586600
MBIO,,Education (Higher Education),2003,586800
MBIO,,Other,2003,587000
MBIO,,Other,2003,587200
MBIO,,Unlisted,2004,587400
MBIO,,Health Care,2004,587600
MBIO,,"Research,Scientific",2004,587800
MBIO,,Unlisted,2004,588000
MBIO,,Unlisted,2004,588200
MBIO,,Education (Secondary),2004,588400
MBIO,,Entertainment,2005,588600
MBIO,,Unlisted,2005,588800
MBIO,,Unlisted,2005,589000
MBIO,,Unlisted,2005,589200
MBIO,,Other,2005,589400
MBIO,,Fundraising/Development,2005,589600
MBIO,,Museum Work,2005,589800
MBIO,,Education (Secondary),2005,590000
MBIO,,Education (Secondary),2005,590200
MBIO,,Graduate Studies,2006,590400
MBIO,,Journalism,2006,590600
MBIO,,Unlisted,2006,590800
MBIO,,Arts,2006,591000
MBIO,,Health Care,2006,591200
MBIO,,Other,2006,591400
MBIO,,Unlisted,2006,591600
MBIO,,Unlisted,2006,591800
MBIO,,Advertising,2007,592000
MBIO,,Unlisted,2007,592200
MBIO,,Unlisted,2007,592400
MBIO,,Library Science,2007,592600
MBIO,,Consulting,2007,592800
MBIO,,Education (Secondary),2007,593000
MBIO,,Volunteer,2007,593200
MBIO,,Graduate Studies,2008,593400
MBIO,,Education (Secondary),2008,593600
MBIO,,Hotel/Food Management,2008,593800
MBIO,,Business,2008,594000
MBIO,,Graduate Studies,2008,594200
MBIO,,Graduate Studies,2008,594400
MBIO,,Unlisted,2008,594600
MBIO,,Other,2008,594800
MBIO,,Unlisted,2008,595000
MBIO,,Unlisted,2009,595200
MBIO,,Arts,2009,595400
MBIO,,Unlisted,2009,595600
MBIO,,Health Care,2009,595800
MBIO,,Unlisted,2009,596000
MBIO,,"Research,Scientific",2009,596200
MBIO,,Unlisted,2009,596400
MBIO,,Unlisted,2010,596600
MBIO,,Graduate Studies,2010,596800
MBIO,,Health Care,2010,597000
MBIO,,Graduate Studies,2010,597200
MBIO,,Unlisted,2010,597400
MBIO,,Unlisted,2010,597600
MBIO,,Unlisted,2010,597800
MBIO,,Unlisted,2010,598000
MBIO,,Health Care,2010,598200
MBIO,,Unlisted,2010,598400
MBIO,,Unlisted,2011,598600
MBIO,,Graduate Studies,2011,598800
MBIO,,Other,2011,599000
MBIO,,Unlisted,2011,599200
MBIO,,Other,2011,599400
MBIO,,Unlisted,2011,599600
MBIO,,Unlisted,2011,599800
MBIO,,Graduate Studies,2011,600000
MBIO,,Unlisted,2012,600200
MBIO,,Graduate Studies,2012,600400
MBIO,,Sports,2012,600600
MBIO,,Unlisted,2012,600800
MBIO,,Business,2012,601000
MLL,MUSC,Unlisted,2003,601200
MLL,MUSC,Broadcast-Radio/Television,2010,601400
MLL,MUSC,Law,2012,601600
MLL,PHIL,Law,2007,601800
MLL,PSCI,Unlisted,2001,602000
MLL,PSCI,Unlisted,2002,602200
MLL,PSCI,Unlisted,2002,602400
MLL,PSCI,Writing,2003,602600
MLL,PSCI,Graduate Studies,2005,602800
MLL,PSCI,Finance,2006,603000
MLL,PSCI,Psychology/Counseling/Therapy,2011,603200
MLL,PSYC,Other,2006,603400
MLL,PSYC,Unlisted,2010,603600
MLL,PSYC,Business,2011,603800
MLL,PSYC,Unlisted,2012,604000
MLL,RLST,Other,2009,604200
MLL,SOCY,Non-Profit Adminstration,2003,604400
MLL,SYNP,Other,2002,604600
MLL,,Health Care,2001,604800
MLL,,Graduate Studies,2001,605000
MLL,,Unlisted,2002,605200
MLL,,Unlisted,2002,605400
MLL,,Unlisted,2002,605600
MLL,,Unlisted,2002,605800
MLL,,Unlisted,2002,606000
